film_id,title,year,director
LwS166,T:It All Came True,1940,D:Seiler
LwS180,T:Pittsburgh,1942,D:Seiler
LwS190,T:Something for the Boys,1944,D:Seiler
MDK10,T:La Sir\`ene des Tropiques,1927,D:DeKobra
MLR4,T:Little Caesar,1930,D:M.LeRoy
MLR6,T:Big City Blues,1932,D:M.LeRoy
MLR7,T:Three on A Match,1932,D:M.LeRoy
MLR8,T:I am Fugitive from a Chain Gang,1932,D:M.LeRoy
MLR10,T:Tugboat Annie,1932,D:M.LeRoy
MLR11,T:Two Seconds,1932,D:M.LeRoy
MLR12,T:Three on a Match,1933,D:M.LeRoy
MLR13,T:Oil for the Lamps of China,1933,D:M.LeRoy
MLR14,T:Gold Diggers of 1933,1933,D:M.LeRoy
MLR15,T:Heat Lightning,1934,D:M.LeRoy
MLR16,T:I Found Stella Parrish,1935,D:M.LeRoy
MLR17,T:Oil For The Lamps of China,1935,D:M.LeRoy
MLR18,T:Anthony Adverse,1936,D:M.LeRoy
MLR19,T:Three Men on a Horse,1936,D:M.LeRoy
MLR20,T:They Won't Forget,1936,D:M.LeRoy
MLR22,T:Waterloo Bridge,1940,D:M.LeRoy
MLR23,T:Escape,1940,D:M.LeRoy
MLR25,T:Waterloo Bridge,1940,D:M.LeRoy
MLR27,T:Random Harvest,1942,D:M.LeRoy
MLR28,T:Madame Curie,1943,D:M.LeRoy
MLR29,T:Thirty Seconds over Tokyo,1944,D:M.LeRoy
MLR30,Tm:Without Reservations,1946,D:M.LeRoy
MLR31,T:Desire Me,1947,D:M.LeRoy
MLR32,T:Little Women,1949,D:M.LeRoy
MLR33,T:Any Number Can Play,1949,D:M.LeRoy
MLR34,T:East Side West Side,1950,D:M.LeRoy
MLR35,T:Quo Vadis,1951,D:M.LeRoy
MLR39,T:Million Dollar Mermaid,1952,D:M.LeRoy
MLR40,T:Lovely To Look At,1952,D:M.LeRoy
MLR42,T:Rose-Marie,1954,D:M.LeRoy
MLR43,T:The Bad Seed,1956,D:M.LeRoy
MLR46,T:A Majority of One,1960,D:M.LeRoy
MLR50,T:The Devil at Four o'clock,1960,D:M.LeRoy
RFl3,T:The Battle of Paris,1929,D:Florey
RFl5,T:Life and Death of A Hollywood Extra,1930,D:Florey
RFl10,T:One Hour of Love,1929,D:Florey
RFl20,T:Murders in the Rue Morgue,1932,D:Florey
RFl28,T:The Raven,1935,D:Florey
RFl30,T:The Woman in Red,1935,D:Florey
RFl33,Tm:Hollywood Boulevard,1936,D:Florey
RFl40,T:The Magnificent Fraud,1939,D:Florey
RFl48,T:Flesh and Fantasy,1943,D:Florey
RFl50,T:God is my Co-Pilot,1944,D:Florey
RFl60,T:The Beast with Five Fingers,1946,D:Florey
RFl70,T:Monsieur Verdoux,1947,D:Florey
RFl75,T:Tarzan and the Mermaids,1948,D:Florey
RFl100,T:Change of Heart,1961,D:Florey
RFl101,T:A Jury of Her Peers,1961,D:Florey
RFl102,T:Golden Opportunity,1962,D:Florey
RFl103,T:The Children of Alda Nuova,1962,D:Florey
RFl104,T:Where Beauty Lies,1962,D:Florey
REn6,T:Dames,1934,D:Enright
REn18,T:China Clipper,1936,D:Enright
REn20,T:Earthworm Tractors,1936,D:Enright
REn30,T:The Singing Marine,1937,D:Enright
REn32,T:Slim,1937,D:Enright
REn35,T:Swing Your Lady,1937,D:Enright
REn40,T:Gold Diggers in Paris,1938,D:Enright
REn45,T:Angels Wash Their Faces,1939,D:Enright
REn50,T:Law of the Tropics,1941,D:Enright
REn53,T:The Spoilers,1942,D:Enright
REn55,T:The Iron Major,1943,D:Enright
REn60,T:Man Alive,1945,D:Enright
RWa10,T:The Shopworn Angel,1928,D:Ri.Wallace
RWa12,T:Seven Days Leave,1929,D:Ri.Wallace
RWa50,T:Young at Heart,1938,D:Ri.Wallace
RWa65,"T:A Girl, a Guy, and a Gob",1941,D:Ri.Wallace
RWa72,T:A Night to Remember,1943,D:Ri.Wallace
RWa80,T:It's in the Bag,1945,D:Ri.Wallace
RWa90,T:Sinbad the Sailor,1946,D:Ri.Wallace
RZL5,T:The Divorcee,1930,D:Leonard
RZL15,"T:Susan Lenox, Her Fall and Rise",1931,D:Leonard
RZL16,T:Strange Interval,1932,D:Leonard
RZL17,T:Dancing Lady,1932,D:Leonard
RZL19,T:Riff Raff,1935,D:Leonard
RZL20,T:The Great Ziegfeld,1936,D:Leonard
RZL22,T:The Firefly,1937,D:Leonard
RZL23,T:Maytime,1938,D:Leonard
RZL24,T:The Girl of the Golden West,1938,D:Leonard
RZL25,T:New Moon,1940,D:Leonard
RZL26,T:Pride and Prejudice,1940,D:Leonard
RZL28,T:Ziegfeld Girl,1942,D:Leonard
RZL31,T:Weekend at the Waldorf,1945,D:Leonard
RZL35,T:B.F.'s Daughter,1948,D:Leonard
RZL37,T:In the Good Old Summertime,1949,D:Leonard
RZL39,T:The Duchess of Idaho,1950,D:Leonard
TeW10,T:The Kid Brother,1927,D:T.Wilde
TeW15,T:Speedy,1928,D:T.Wilde
VrS10,T:The Arcadians,1927,D:V.Saville
VrS15,T:Roses of Picardy,1928,D:V.Saville
VrS20,T:Woman to Woman,1929,D:V.Saville
VrS23,T:The Good Companions,1932,D:V.Saville
VrS24,T:I was A Spy,1933,D:V.Saville
VrS25,T:Friday the Thirteenth,1933,D:V.Saville
VrS26,T:Evergreen,1934,D:V.Saville
VrS27,T:The Iron Duke,1936,D:V.Saville
VrS28,T:Dark Journey,1937,D:V.Saville
VrS29,T:South Riding,1938,D:V.Saville
VrS30,T:Tonight and Every Night,1944,D:V.Saville
VrS31,T:The Green Years,1946,D:V.Saville
VrS32,T:If Winter Comes,1947,D:V.Saville
VrS34,T:The Long Wait,1954,D:V.Saville
VrS40,T:Evergreen,1934,D:V.Saville
WRu10,T:Berlin: die Symphonie einer Grossstadt,1927,D:Ruttmann
MAr15,T:The Green Hat,1928,D:Arlen
WLa14,"T:Wife, Doctor, and Nurse",1937,D:W.Lang
WLa18,Tm:The Little Princess,1939,D:W.Lang
WLa19,T:The Blue Bird,1939,D:W.Lang
WLa20,T:Star Dust,1940,D:W.Lang
WLa21,T:The Great Profile,1940,D:W.Lang
WLa22,T:Tin Pan Alley,1940,D:W.Lang
WLa23,T:Moon over Miami,1941,D:W.Lang
WLa24,T:Weekend in Havana,1941,D:W.Lang
WLa27,T:Coney Island,1943,D:W.Lang
WLa28,T:Greenwich Village,1944,D:W.Lang
WLa29,T:State Fair,1945,D:W.Lang
WLa33,T:Sitting Pretty,1948,D:W.Lang
WLa36,T:Cheaper by the Dozen,1950,D:W.Lang
WLa38,T:On The Riviera,1951,D:W.Lang
WLa39,T:With a Song in my Heart,1951,D:W.Lang
WLa40,T:Call me Madam,1953,D:W.Lang
WLa41,T:There's no Business like Show Business,1954,D:W.Lang
WLa42,T:The King and I,1956,D:W.Lang
WLa43,T:The Desk Set,1957,D:W.Lang
WLa45,T:Can Can,1960,D:W.Lang
WLa50,T:Snowwhite and the Three Stooges,1961,D:W.Lang
xDo10,T:L'Arp\`ete,1928,D:Donatien
YOz7,T:Thi Night's Wife,1930,D:Ozu
YOz8,"T:I Flunked, But ...",1930,D:Ozu
YOz9,T:Walk Cheerfully,1930,D:Ozu
YOz10,T:The Lady and the Beard,1931,D:Ozu
YOz11,T:Chorus of Tokyo,1931,D:Ozu
YOz12,"T:I Was Born, But ...",1932,D:Ozu
YOz15,T:Woman of Tokyo,1933,D:Ozu
YOz16,T:Passing Fancy,1933,D:Ozu
YOz18,T:A Mother should be Loved,1934,D:Ozu
YOz20,T:A Story of Floating Weeds,1934,D:Ozu
YOz22,T:An Inn in Tokyo,1935,D:Ozu
YOz40,T:Late Spring,1949,D:Ozu
YOz45,T:Early Summer,1951,D:Ozu
YOz50,T:The Flavor of Green Tea Over Rice,1952,D:Ozu
YOz55,T:Tokyo Monogatari,1953,D:Dr{Ozu
YOz65,T:Early Spring,1956,D:Ozu
YOz75,T:Floating Weeds,1959,D:Ozu
YOz85,T:Late Autumn,1961,D:Ozu
YOz95,T:Early Autumn,1962,D:Ozu
AA1,T:Shooting Stars,1928,D:Asquith
AA2,T:Underground,1930,D:Asquith
AA13,T:Pygmalion,1938,D:Asquith
AA14,T:French Without Tears,1939,D:Asquith
AA16,T:Quiet Wedding,1940,D:Asquith
AA20,T:The Demi-Paradise,1943,D:Asquith
AA23,T:Fanny by Gaslight,1944,D:A.Asquith
AA24,T:The Way to the Stars,1945,D:Asquith
AA26,T:The Winslow Boy,1948,D:Asquith
AA28,T:The Browning Version,1950,D:Asquith
AA29,T:The Importance of Being Earnest,1951,D:Asquith
AA35,T:Orders to Kill,1958,D:Asquith
AA37,T:Libel,1960,D:Asquith
AA38,T:The Millionairess,1961,D:Asquith
AA41,T:The VIPs,1963,D:Asquith
FeF12,T:The Deluge,1933,D:Feist
FeF8,T:George White's Scandals,1945,D:Feist
FeF80,Tm:The Big Trees,1952,D:Feist
FeF85,T:Donovan's Brain,1953,D:Feist
GRv10,T:Figaro,1928,D:Ravel
GzB1,T:Number Seventeen,1928,D:Bolvary
HLa30,T:Dante's Inferno,1935,D:Lachman
HLa35,T:Charlie Chan at the Circus,1936,D:Lachman
HLa40,T:Our Relations,1936,D:Lachman
HLa50,T:They Came by Night,1940,D:Lachman
HLaD55,T:Murder over New York,1940,D:Lachman
HLa60,T:Dead Men Tell,1941,D:Lachman
HLa65,T:Charlie Chan in Rio,1941,D:Lachman
HLa70,T:The Loves of Edgar Allen Poe,1941,D:Lachman
HLa75,T:Castle in the Desert,1942,D:Lachman
HLg1,T:The Chaser,1928,D:Langdon
HMR10,T:Tarzan the Tiger,1928,D:McRae
IvM10,T:Day Dreams,1934,D:Montagu
LB1,T:Un Chien Andalou,1928,D:Bunuel
LB2,T:L'\^age d'Or,1930,D:Bunuel
LB6,T:Los Olvidados,1950,D:Bunuel
LB12,T:Wuthering Heights,1952,D:Bunuel
LB13,T:The Adventures of Robinson Crusoe,1952,D:Bu\~nuel
LB14,T:El,1953,D:Bunuel
LB18,T:Los Ambiciosas,1959,D:Bunuel
LB19,T:Nazarin,1961,D:Bunuel
LB24,T:Viridiana,1961,D:Bunuel
LB25,T:El Angel Exterminador,1962,D:Bunuel
LB26,T:Le Journal d'une Femme de Chambre,1964,D:Bunuel
LB27,T:Simon of the Desert,1965,D:Bunuel
LB28,T:Belle du Jour,1966,D:Bunuel
LB30,T:La Voie Lact\'ee,1968,D:Bunuel
LB32,T:Tristana,1970,D:Bunuel
LB33,T:The Discreet Charm of the Bourgeousie,1972,D:Bunuel
LB34,T:Le Fantome de la Liberte,1974,D:Bunuel
LB35.,T:Cet obscur objet du d\'esir,1977,D:Bunuel
LeJ2,T:The Price of Fear,1928,D:Jason
LeJ4,T:Wolves of the City,1929,D:Jason
LeJ6,T:High Gear,1933,D:Jason
LeJ8,T:The Mad Miss Minton,1938,D:Jason
LeJ10,T:Lady for a Night,1939,D:Jason
LeJ11,T:Model Wife,1941,D:Jason
LeJ12,T:Three Girls About Town,1941,D:Jason
LeJ16,T:Nine Girls,1944,D:Jason
LeJ20,T:Out of the Blue,1947,D:Jason
LeJ26,T:Okinawa,1952,D:Jason
LeL20,T:Die Letzte Chance,1945,D:Lindtberg
LeL25,T:Swiss Tour,1949,D:Lindtberg
LeL30,T:Die Vier Im Jeep,1951,D:Lindtberg
LeL35,T:Unser Dorf,1953,D:Lindtberg
LeL38,T:Daughter of the Storm,1954,D:Lindtberg
LuH8,T:Rose-Marie,1929,D:Hubbard
LuH10,T:Mysterious Island,1929,D:Hubbard
MKv10,T:Their Kingdom,1928,D:Kalatozov
MKv15,T:Salt for Sventia,1930,D:Kalatozov
MKv20,T:A Nail in a Boat,1932,D:Kalatozov
MKv30,T:The Conspiracy of the Doomed,1950,D:Kalatozov
MKv35,T:The Cranes are Flying,1957,D:Kalatozov
MKv40,T:The Unsent Letter,1960,D:Kalatozov
MKv45,T:I am Cuba,1964,D:Kalatozov
MKv50,T:The Red Tent,1969,D:Kalatozov
NT10,T:Lucky Boy,1928,D:Taurog
NT20,T:Skippy,1931,D:Taurog
NT30,T:Huckleberry Finn,1931,D:Taurog
NT31,T:The Phantom President,1932,D:Taurog
NT32,T:The Way to Love,1933,D:Taurog
NT36,T:We're Not Dressing,1934,D:Taurog
NT40,T:Mrs.~Wiggs of the Cabbage Patch,1935,D:Taurog
NT44,T:The Big Broadcast of 1936,D:1936,D:Taurog
NT45,T:Strike Me Pink,1936,D:Taurog
NT50,T:Mad About Music,1938,D:Taurog
NT55,T:The Adventures of Tom Sawyer,1938,D:Taurog
NT60,T:Boys' Town,1938,D:Taurog
NT70,T:Broadway Melody of 1940,D:1940,D:Taurog
NT75,T:Young Tom Edison,1940,D:Taurog
NT80,T:A Yank at Eton,1942,D:Taurog
NT85,T:Girl Crazy,1942,D:Taurog
NT90,T:The Hoodlum Saint,1946,D:Taurog
NT92,T:The Beginning or the End,1947,D:Taurog
NT94,T:Big City,1948,D:Taurog
NT95,T:The Bride Goes Wild,1948,D:Taurog
NT100,T:Please Believe Me,1950,D:Taurog
NT105,T:Room for one More,1952,D:Taurog
NT110,T:Living it Up,1954,D:Taurog
NT115,T:The Birds and the Bees,1956,D:Taurog
NT120,T:Bundle of Joy,1957,D:Taurog
NT121,T:The Fuzzy Pink Nightgown,1957,D:Taurog
NT125,T:Don't Give Up the Ship,1959,D:Taurog
NT127,Tm:Blue Hawaii,1961,D:Taurog
NT128,T:Girls! Girls! Girls!,1962,D:Taurog
NT130,T:Palm Springs Weekend,1963,D:Taurog
NT135,T:Tickle Me,1965,D:Taurog
NT140,T:Sergeant Deadhead,1965,D:Taurog
NT145,T:Speedway,1967,D:Taurog
RTh3,T:Tarzan Escapes,1936,D:R.Thorpe
RTh4,T:Three Loves has Nancy,1938,D:R.Thorpe
RTh5,T:Tarzan Finds a Son,1939,D:R.Thorpe
RTh6,T:Huckleberry Finn,1939,D:R.Thorpe
RTh7,T:The Earl of Chicago,1940,D:R.Thorpe
RTh8,T:Wyoming,1940,D:R.Thorpe
RTh9,T:Tarzan's Secret Treasure,1941,D:R.Thorpe
RTh10,T:Tarzan's New York Adventure,1942,D:R.Thorpe
RTh11,T:White Cargo,1942,D:R.Thorpe
RTh12,T:Above Suspicion,1943,D:R.Thorpe
RTh15,T:The Thin Man Goes Home,1945,D:R.Thorpe
RTh23,T:A Date With Judy,1948,D:R.Thorpe
RTh25,T:The Sun Comes Up,1949,D:F.M.Wilcox
RTh26,T:Challenge to Lassie,1949,D:F.M.Wilcox
RTh27,T:Three Little Words,1950,D:R.Thorpe
RTh30,T:The Great Caruso,1951,D:R.Thorpe
RTh32,T:Ivanhoe,1952,D:R.Thorpe
RTh35,T:The Prisoner of Zenda,1953,D:R.Thorpe
RTh37,T:Ivanhoe,1953,D:R.Thorpe
RTh40,T:Knights of the Round Table,1954,D:R.Thorpe
RTh42,T:The Student Prince,1954,D:R.Thorpe
RTh52,T:The Venetian Affair,1954,D:R.Thorpe
RTh58,T:Jailhouse Rock,1957,D:R.Thorpe
TG8,T:One Way Passage,1932,D:Garnett
TG11,T:China Seas,1935,D:Garnett
TG15,T:Stand-In,1937,D:Garnett
TG16,T:Love is News,1937,D:Garnett
TG17,T:The Slave Ship,1937,D:Garnett
TG19,T:Eternally Yours,1939,D:Garnett
TG20,T:Trade Winds,1939,D:Garnett
TG21,T:Seven Sinners,1940,D:Garnett
TG22,T:Cheers for Miss Bishop,1941,D:Garnett
TG27,T:Mrs.~Parkinton,1944,D:Garnett
TG30,T:The Postman Always Rings Twice,1946,D:Garnett
TG32,T:A Connecticut Yankee in King Arthur's Court,1949,D:Garnett
TG39,T:The Black Knight,1954,D:Garnett
TG42,T:The Delta Factor,1970,D:Garnett
WaF10,T:The Ghost Train,1931,D:W.Forde
WaF15,T:Rome Express,1932,D:W.Forde
WaF20,T:Chu Chin Chow,1934,D:W.Forde
WaF25,T:Bulldog Jack,1935,D:W.Forde
WaF35,T:Saloon Bar,1940,D:W.Forde
WaF40,T:The Ghost Train,1941,D:W.Forde
WaF45,T:Atlantic Ferry,1941,D:W.Forde
WaF48,T:Charley's Bighearted Aunt,1941,D:W.Forde
WaF50,T:It's that Man Again,1942,D:W.Forde
WD1,T:Steamboat Willie,1928,D:Disney
WD2,T:Flowers and Trees,1932,D:Disney
WD101,T:Snow White and the Seven Dwarfs,1937,D:Disney
WD102,T:Pinocchio,1939,D:Disney
WD103,T:Fantasia,1940,D:Disney
WD105,T:The Three Caballeros,1945,D:Disney
AD10,T:Arsenal,1929,D:Dovzhenko
AD20,T:Earth,1930,D:Dovzhenko
AD30,T:Ivan,1932,D:Dovzhenko
AD40,T:Aerograd,1935,D:Dovzhenko
AD50,T:Life in Blossom,1947,D:Dovzhenko
ArR10,T:The Informer,1929,D:Robinson
BVi5,T:Seven Faces,1929,D:Viertel
BVi10,T:The Wise Sex,1931,D:Viertel
BVi12,T:The Man from Yesterday,1932,D:Viertel
BVi20,T:Rhodes of Africa,1931,D:Viertel
CJu10,T:So ist das Leben,1929,D:Junghans
DGz10,T:Ramona,1929,D:Gaziadis
ELa10,T:Der Teufelsreporter,1929,D:E.Laemmle
FRJ30,T:Bulldog Drummond,1929,D:F.R.Jones
GgA3,T:Manslaughter,1930,D:Abbott
GgA8,T:Boy Meets Girl,1938,D:Abbott
GgA9,T:Too Many Girls,1940,D:Abbott
HnS10,T:The Wonderful Life of Nina Petrovna,1929,D:Schwarz
HPo10,T:Show Boat,1929,D:Pollard
ICr2,T:The Dance of Life,1929,D:Cromwell
ICr4,T:Street of Chance,1930,D:Cromwell
ICr5,T:Tom Sawyer,1930,D:Cromwell
ICr6,T:The Texan,1930,D:Cromwell
ICr7,T:For the Defense,1930,D:Cromwell
ICr10,Tm:The Vice Squad,1931,D:Cromwell
ICr15,T:Sweepings,1933,D:Cromwell
ICr16,T:The Silver Cord,1933,D:Cromwell
ICr19,T:Of Human Bondage,1934,D:Cromwell
ICr24,T:Little Lord Fauntleroy,1936,D:Cromwell
ICr25,T:Banjo on my Knee,1936,D:Cromwell
ICr27,T:The Prisoner of Zenda,1937,D:Cromwell
ICr28,T:Algiers,1938,D:Cromwell
ICr30,T:Made for Each Other,1939,D:Cromwell
ICr35,T:Since You Went Away,1944,D:Cromwell
ICr36,T:The Enchanted Cottage,1945,D:Cromwell
ICr38,T:Anna and the King of Siam,1946,D:Cromwell
ICr40,T:Dead Reckoning,1947,D:Cromwell
ICr42,T:The Company She Keeps,1951,D:Cromwell
IFD20,T:Kismet,1930,D:Dillon
IFD25,T:The Girl of the Golden West,1930,D:Dillon
IFD50,T:Call Her Savage,1932,D:Dillon
IyT10,T:Blue Express,1929,D:Trauberg
JdL10,T:Jealousy,1929,D:deLimur
JdL12,T:The Letter,1929,D:deLimur
JGr5,"T:Da\""inah la M\'etisse",1931,D:Gremillon
JGr15,T:Remorques,1939,D:Gremillon
JGr18,T:Lumieres d'Et/'e,1942,D:Gremillon
JGr23,T:L'Etrange Monsieur Victor,1949,D:Gremillon
JGr30,T:Pattes Blanches,1949,D:Gremillon
JS1,T:Cocoanuts,1929,D:Santley
JS5,T:Million Dollar Baby,1934,D:Santley
JS36,T:Remember Pearl Harbor,1942,D:Santley
JS42,T:Brazil,1944,D:Santley
LiB1,T:Madame X,1929,D:Barrymore
LiB2,T:The Unholy Night,1929,D:Barrymore
LiB3,T:The Green Ghost,1929,D:Barrymore
LiB4,T:His Glorious Night,1930,D:Barrymore
LiB5,T:The Rogue Song,1930,D:Barrymore
LiB6,T:Ten Cents A dance,1931,D:Barrymore
LMC6,T:The Kid From Spain,1932,D:McCarey
LMC9,T:Duck Soup,1933,D:McCarey
LMC12,T:Ruggles of Red Gap,1935,D:McCarey
LMC13,T:The Milky Way,1936,D:McCarey
LMC14,T:Make Way for Tomorrow,1937,D:McCarey
LMC15,T:The Awful Truth,1937,D:McCarey
LMC16,T:; S.N. Berman,1939,D:McCarey
LMC18,T:Going My Way,1944,D:McCarey
LMC19,T:The Bells of St.~Mary's,1945,D:McCarey
LMC23,T:An Affair to Remember,1957,D:McCarey
LMC24,T:Heaven Knows Mr.~Allison,1957,D:McCarey
LuR8,T:Rio Rita,1929,D:L.Reed
LuR10,T:Hit the Deck,1930,D:L.Reed
McR10,T:The Third Eye,1929,D:Rogers
McR40,T:Busman's Holiday,1936,D:Rogers
McR50,T:Woman to Woman,1946,D:Rogers
McR60,T:The Story of Shirley Yorke,1949,D:Rogers
McR80,T:Johnny on the Spot,1954,D:Rogers
McR90,T:Not a Hope in Hell,1960,D:Rogers
MkD3,T:The Pigeon,1929,D:Donskoi
MkD5,T:Alien Shore,1930,D:Donskoi
MkD7,T:Fire,1931,D:Donskoi
MkD10,T:The Childhood of Maxim Gorki,1938,D:Donskoi
MkD11,T:Out in the World,1939,D:Donskoi
MkD12,T:My Universities,1940,D:Donskoi
MkD15,T:How the Steel was Tempered,1942,D:Donskoi
MkD17,T:The Rainbow,1944,D:Donskoi
MkD20,T:The Village teacher,1947,D:Donskoi
MkD30,T:Mother,1956,D:Donskoi
MkD35,T:Gordeyev's Family,1959,D:Donskoi
MkD40,T:A Mother's Heart,1966,D:Donskoi
MkD41,T:A Mother's Devotion,1967,D:Donskoi
MkD47,T:Nadyezhda,1973,D:Donskoi
NoL8,T:Streets of London,1929,D:N.Lee
NoL22,T:Pride of the Force,1932,D:N.Lee
NoL26,T:No Escape,1996,D:N .Lee
NoL28,T:French Leave,1937,D:N.Lee
NoL30,T:Bulldog Drummond at Bay,1937,D:N.Lee
NoL32,T:Almost a Honeymoon,1938,D:N.Lee
NoL34,T:Murder in Soho,1939,D:N.Lee
NoL36,T:The Door with Seven Locks,1940,D:N.Lee
NoL45,T:The Monkey's Paw,1948,D:N.Lee
NoL48,T:The Case of Chatles Peace,1949,D:N.Lee
NoL52,T:The Girl who Couldn't Quite,1950,D:N.Lee
PJ7,"T:Mutter Krausens Fahrt ins Gl\""uck",1929,D:Jutzi
PJ12,T:Berlin-Alexanderplatz,1931,D:Jutzi
RdR10,T:Gold Diggers of Broadway,1929,D:delRuth
RdR14,T:Terror,1931,D:delRuth
RdR30,T:Blonde Crazy,1931,D:delRuth
RdR32,T:The Maltese Falcon,1931,D:delRuth
RdR37,T:Taxi!,1932,D:delRuth
RdR38,T:Blessed Event,1932,D:delRuth
RdR40,T:Employees' Entrance,1933,D:delRuth
RdR44,T:Lady Killer,1933,D:delRuth
RdR46,T:Bulldog Drummond Strikes Back,1934,D:delRuth
RdR48,T:Folies Bergere,1935,D:delRuth
RdR50,T:Thanks a Million,1935,D:delRuth
RdR52,T:Born to Dance,1936,D:delRuth
RdR53,T:Broadway Melody of 1936,D:1936,D:DeLRuth
RdR54,T:On the Avenue,1937,D:delRuth
RdR56,T:Broadway Melody of 1938,D:1938,D:DeLRuth
RdR61,T:He Married his Wife,1940,D:delRuth
RdR62,T:Topper Returns,1941,D:delRuth
RdR63,T:The Chocolate Soldier,1941,D:delRuth
RdR64,T:Topper Returns,1941,D:delRuth
RdR66,T:Maisie Gets Her Man,1942,D:DelRuth
RdR68,T:DuBarry Was a Lady,1943,D:delRuth
RdR72,T:West Point Story,1950,D:delRuth
RdR76,T:Stop! You're Killing Me,1952,D:delRuth
RdR80,T:Phantom of the Rue Morgue,1954,D:delRuth
RdR90,T:Why Must I Die?,1960,D:delRuth
RM1,T:Applause,1929,D:Mamoulian
RM2,T:City Streets,1931,D:Mamoulian
RM3,T:Dr.~Jekyll and Mr.~Hyde,1932,D:Mamoulian
RM4,T:Love Me Tonight,1932,D:Mamoulian
RM5,T:Song of Songs,1933,D:Mamoulian
RM6,T:Queen Christina,1933,D:Mamoulian
RM--,T:Oklahoma,1934,D:Mamoulian
RM7,T:We Live Again,1934,D:Mamoulian
RM8,T:Becky Sharp,1935,D:Mamoulian
RM9,T:The Gay Desperado,1936,D:Mamoulian
RM10,"T:High, Wide, and Handsome",1937,D:Mamoulian
RM11,T:Golden Boy,1939,D:Mamoulian
RM12,T:The Mark of Zorro,1940,D:Mamoulian
RM13,T:Blood and Sand,1940,D:Mamoulian
RM14,T:Rings on her Fingers,1942,D:Mamoulian
RM15,T:Summer Holiday,1948,D:Mamoulian
RM16,T:Silk Stockings,1957,D:Mamoulian
RSi2,T:Menschen am Sonntag,1929,D:R.Siodmak
RSi14,T:Pi\`eges,1939,D:R.Siodmak
RSi17,T:Son of Dracula,1943,D:R.Siodmak
RSi18,T:Cobra Woman,1944,D:R.Siodmak
RSi20,T:Phantom Lady,1944,D:R.Siodmak
RSi25,T:The Spiral Staircase,1945,D:R.Siodmak
RSi29,T:Nocturne,1946,D:R.Siodmak
RSi30,T:The Killers,1946,D:R.Siodmak
RSi31,T:The Dark Mirror,1946,D:R.Siodmak
RSi40,T:Criss Cross,1948,D:R.Siodmak
RSi41,T:The Spiral Staircase,1948,D:R.Siodmak
RSi45,T:The Crimson Pirate,1952,D:R.Siodmak
ThF5,T:Whoppee,1930,D:Freeland
ThF6,T:Be Yourself,1930,D:Freeland
ThF11,T:Love Affair,1932,D:Freeland
ThF15,T:Flying Down to Rio,1933,D:Freeland
ThF17,T:George White's Scandals,1934,D:Freeland
ThF25,T:So This is London,1939,D:Freeland
ThF30,T:Too Many Blondes,1941,D:Freeland
TRu10,T:La Iocandiera,1929,D:Ruggiero
WeK10,"T:Br\""uder",1929,D:Hochbaum
WTh3,T:Drei von der Tankstelle,1930,D:Thiele
WTh5,T:Lottery Lover,1934,D:Thiele
WTh10,T:The Jungle Princess,1936,D:Thiele
WTh18,T:Tarzan Triumphs,1943,D:Thiele
WTh19,T:Tarzan's Desert Mystery,1943,D:Thiele
WTh23,T:Madonna's Secret,1946,D:Thiele
xGa10,T:St.Joan -- The Maid,1929,D:Gastyne
Z4910,T:Black and Tan,1929,D:Unknown49
Z4911,T:St.~Louis Blues,1929,D:Unknown49
Z4914,T:Hi de Ho,1930,D:Unknown49
Z4915,T:Jitterbig Party,1931,D:Unknown49
Z4917,T:Bundle of Blues,1933,D:Unknown49
Z4920,T:Symphony in Black,1935,D:Unknown49
BDn2,T:Escape,1932,D:Dean
BDn5,T:The Impassive Footman,1932,D:Dean
BDn7,T:The Constant Nymph,1933,D:Dean
BDn9,T:Java Head,1934,D:Dean
BDn11,T:Sing as We Go,1934,D:Dean
BDn13,T:Lorna Doone,1935,D:Dean
BDn20,T:Twenty-one Days,1939,D:Dean
GBW10,T:The Chinese Bungalow,1930,D:J.B.Williams
GC1,T:Grumpy,1930,D:Cukor
GC2,T:Virtous Sin,1930,D:Cukor
GC3,T:The Royal Family of Broadway,1931,D:Cukor
GC4,T:Tarnished Lady,1931,D:Cukor
GC5,T:Girls About Town,1931,D:Cukor
GC6,T:One Hour with You,1932,D:Cukor
GC7,T:What Price Hollywood,1932,D:Cukor
GC8,T:A Bill of Divorcement,1932,D:Cukor
GC9,T:Rockabye,1932,D:Cukor
GC10,T:Our Betters,1933,D:Cukor
GC11,T:Dinner at Eight,1933,D:Cukor
GC12,T:Little Women,1933,D:Cukor
GC13,T:David Copperfield,1934,D:Cukor
GC14,T:Sylvia Scarlett,1936,D:Cukor
GC15,T:Romeo and Juliet,1936,D:Cukor
GC16,T:Camille,1936,D:Cukor
GC17,T:Holiday,1936,D:Cukor
GC18,T:Zaza,1938,D:Cukor
GC19,T:The Women,1939,D:Cukor
GC20,T:Susan and God,1940,D:Cukor
GC21,T:The Philadelphia Story,1940,D:Cukor
GC22,T:A Woman's Face,1942,D:Cukor
GC23,T:Two-Faced Woman,1942,D:Cukor
GC24,T:Her Cardboard Lover,1942,D:Cukor
GC25,T:Keeper of the Flame,1943,D:Cukor
GC26,T:Gaslight,1944,D:Cukor
GC27,T:Winged Victory,1944,D:Cukor
GC28,T:Desire Me,1947,D:Cukor
